reviewer_id,overall,summary,review_timestamp,asin,type
A2BH11T4AE0MAM,5.0,Cool!,2023-07-31 20:14:55.421,B0002KZDLE,REVIEWED
A244DE1W9SUVOU,4.0,Nice student stand!,2023-07-28 19:55:06.108,B0002F7INK,REVIEWED
A3QYMAT5ENGZH0,5.0,Great mute,2023-08-02 20:43:50.47,B0007PQ5O8,REVIEWED
AQDUE9PHA7QRP,5.0,I do recommend...,2023-07-31 20:39:24.066,B0002KZIKU,REVIEWED
AIVDURUDA48B,1.0,Waste of Money & Time,2023-08-01 23:16:45.092,B0006VX5NM,REVIEWED
ALBYZCDFBVRF,5.0,Great ENG mic for the price,2023-08-01 22:02:45.575,B0006B3SXE,REVIEWED
A3R2M5ABAYL63P,1.0,I wouldn't buy this instrument...,2023-08-02 23:14:10.302,B0009V4678,REVIEWED
AL4EUF2QG2SMO,5.0,The Beyerdynamic M58 is darn Dyanmic,2023-08-01 22:02:45.575,B0006B3SXE,REVIEWED
A1CTBUMH7L6JCJ,5.0,Five Stars,2023-08-01 20:56:03.923,B0002XKYXI,REVIEWED
ATGF15CW10QO8,3.0,Very hard to play for a beginner,2023-08-02 23:14:10.302,B0009V4678,REVIEWED
A1V2JM0W9YRPPL,5.0,Van Halen 1978-1984 in a box...,2023-08-02 20:38:56.266,B0007P8KAK,REVIEWED
A2L60UQ25GFEE,5.0,The frame looks very much like my original SWR speakers,2023-08-01 22:06:10.282,B0006BFS4Q,REVIEWED
A14QKQL9VAX2ZP,5.0,Satisfied,2023-07-27 22:12:48.374,B0002F5C42,REVIEWED
A1SQCYMK62GN3A,5.0,More power than I could handle,2023-08-01 22:06:10.282,B0006BFS4Q,REVIEWED
A1691OO82TBMRA,5.0,She loved it.,2023-07-27 22:12:48.374,B0002F5C42,REVIEWED
A3CPCG5NM599RP,5.0,Five Stars,2023-07-31 20:14:55.421,B0002KZDLE,REVIEWED
A2LRP5JSD0TCYU,5.0,Five Stars,2023-08-02 23:14:10.302,B0009V4678,REVIEWED
A28XKQJVWGX88K,2.0,It just isn't there.,2023-08-02 20:38:56.266,B0007P8KAK,REVIEWED
AGP6LFCNX66M8,5.0,Tightens the tremolo bar,2023-07-31 20:39:24.066,B0002KZIKU,REVIEWED
A2T8BR7SXZROA8,5.0,THE BEST EVER,2023-07-29 23:43:54.732,B0002GZU0C,REVIEWED
ACX23UE36IYE2,5.0,Five Stars,2023-07-31 20:51:07.997,B0002L52C8,REVIEWED
A17KPZPLYZ8JMS,5.0,It works!,2023-08-01 20:48:17.722,B0002W37V0,REVIEWED
AGM5X083KNUH2,5.0,Five Stars,2023-07-28 19:58:32.247,B0002F7HYA,REVIEWED
AS99OJL3BEEE9,1.0,broke,2023-07-28 00:01:43.524,B0002F7466,REVIEWED
AUEAIO7Q2HCFN,5.0,Has worked for me for over 12 years,2023-07-27 21:29:09.523,B0002F4YQY,REVIEWED
A2PEIAGEAZ0EXE,5.0,Five Stars,2023-07-27 21:50:31.672,B0002F59WC,REVIEWED
AQGY8FHXP7A75,5.0,Five Stars,2023-08-02 21:10:05.735,B0007XRMNI,REVIEWED
AY02LK0633IOF,5.0,Five Stars,2023-07-31 22:30:35.886,B0002ORP8E,REVIEWED
A3908W263WPW3N,3.0,Three Stars,2023-08-01 20:48:17.722,B0002W37V0,REVIEWED
AJC30XBQL7MU6,5.0,Nice Stand,2023-07-31 22:30:35.886,B0002ORP8E,REVIEWED
A1FJGDFGC73XGC,1.0,Junk,2023-08-02 21:28:20.626,B00080F7BE,REVIEWED
A3IJOQG6PDKFYY,5.0,Five Stars,2023-08-02 21:12:52.696,B0007XRMNI,REVIEWED
A2TWKGWIEEOXF9,5.0,Five Stars,2023-07-29 23:43:54.732,B0002GZU0C,REVIEWED
A2XDDT39MXJAJG,5.0,Kaces Not Leather Stick Bag,2023-07-28 18:42:56.852,B0002F77KO,REVIEWED
A3KYVBUS0N3O32,5.0,"Good sound, good quality",2023-08-02 23:14:10.318,B0009V458I,REVIEWED
A1QLUZ1HGKIKWS,1.0,very cheap strings,2023-07-29 23:51:07.614,B0002H0PA6,REVIEWED
A3U3O148NRRXBL,4.0,"solid build quality, decent emulations",2023-07-31 20:33:47.971,B0002KZQ7U,REVIEWED
A1Q80YJLQYHVYS,5.0,Guitar Stand,2023-07-31 23:16:10.585,B0002U8B7M,REVIEWED
AJ2RNTKOFXF3L,1.0,Promise broken,2023-07-31 21:42:05.55,B0002MSWHE,REVIEWED
A2JSVXNDFCXUHC,5.0,Five Stars,2023-07-31 22:30:35.886,B0002ORP8E,REVIEWED
A19QCLHH6IBZ9T,4.0,Four Stars,2023-08-02 23:14:10.318,B0009V458I,REVIEWED
A3OC8TVPN7LKSQ,4.0,One Star,2023-07-28 00:01:43.524,B0002F7466,REVIEWED
A1SN6SM81YU97Q,4.0,A decent mute,2023-08-01 20:48:17.722,B0002W37V0,REVIEWED
A3BBW4OCJE3UBT,1.0,Adjuster nut for the short string came seized out of the box.,2023-08-01 21:07:10.566,B0002Z3B0O,REVIEWED
A1G9SOE51HET8E,5.0,Five Stars,2023-07-30 01:06:36.921,B0002I9PH4,REVIEWED
A2KX35V2YGAFAC,4.0,microphone mounts,2023-08-01 21:15:29.14,B0002ZPKEY,REVIEWED
A2TDNFM51XU1C7,5.0,great metronome,2023-07-28 18:51:43.9,B0002F745W,REVIEWED
A39GLSYQ6A7CH1,5.0,Tock } I Really like this simple Gadget,2023-07-28 18:51:43.9,B0002F745W,REVIEWED
A3F25PICWGNL5N,5.0,Inbetween,2023-07-28 20:09:20.764,B0002F77PY,REVIEWED
A5CCMP8KUJ16M,1.0,Broken after only light use. The wire lost connection ...,2023-07-29 21:25:56.35,B0002GMGYA,REVIEWED
A153XNG4YBCAY2,5.0,Five Stars,2023-08-02 20:48:43.598,B0007SL86K,REVIEWED
A39AHVCXPI87Y3,5.0,great tuner metronome combo,2023-07-29 23:43:54.732,B0002GZU0C,REVIEWED
A2ZCCRWVYAVVIS,5.0,Five Stars,2023-07-27 21:58:41.415,B0002F59AO,REVIEWED
A20OI6XM4KRDR5,5.0,Five Stars,2023-07-30 01:06:36.921,B0002I9PH4,REVIEWED
A3IB7259XK42ZU,5.0,Great!,2023-07-27 21:13:16.102,B0002F51N4,REVIEWED
A22LLYGXXUH3OJ,2.0,Poor quality,2023-08-02 23:14:10.334,B0009V458I,REVIEWED
A31WLRWZU84H2G,5.0,Five Stars,2023-08-01 23:02:58.939,B0006TUPG4,REVIEWED
A1ORZVQS8C1VVT,5.0,The little preamp that could! really love this unit.,2023-07-31 20:33:47.971,B0002KZQ7U,REVIEWED
A2BG2ZHB11YTYM,3.0,ART TubeMP,2023-07-29 23:00:32.069,B0002GZZNY,REVIEWED
A17PBDEL3VUOEI,5.0,Nice kit for beginner,2023-08-01 21:07:10.566,B0002Z3B0O,REVIEWED
A39M91SJ9L5C0J,4.0,Is it a Meisel mute?  Not sure!,2023-08-01 20:48:17.722,B0002W37V0,REVIEWED
A2KY2MQ8BVGN85,5.0,Works perfect!!!,2023-08-01 20:48:17.722,B0002W37V0,REVIEWED
A2TV4O8I5QMM6K,4.0,"Good mute, but not for thicker bridges.",2023-08-01 20:48:17.722,B0002W37V0,REVIEWED
A9SINTLKCQK90,5.0,A good buy on an inexpensive tambourine,2023-07-31 20:51:07.997,B0002L52C8,REVIEWED
A1LG9R2VVR1RTB,5.0,meinl aluminum shaker,2023-08-02 21:12:52.711,B0007XRMNI,REVIEWED
A394J1A00M2MP6,5.0,Five Stars,2023-07-30 01:06:36.921,B0002I9PH4,REVIEWED
A3CPDZ29CDOSGY,5.0,Fine for what I intended,2023-08-01 21:15:29.14,B0002ZPKEY,REVIEWED
A2IUMSAKN3O1XT,5.0,Heavy and Hefty,2023-08-02 20:48:43.598,B0007SL86K,REVIEWED
A1MX2IGYRWC9GS,4.0,Outstanding! For drummers who seek a longer well-balanced rock stick.,2023-07-27 21:21:02.923,B0002F52O2,REVIEWED
A26N5YM80RRFAA,5.0,Excellent Guitar for Young Player,2023-08-01 22:59:43.33,B0006OK30C,REVIEWED
A2BOI85EMVJKTK,5.0,Five Stars,2023-07-31 20:51:07.997,B0002L52C8,REVIEWED
A1073D7KGG68K2,5.0,Five Stars,2023-08-01 21:07:10.566,B0002Z3B0O,REVIEWED
A2L3KMZN43CYCU,5.0,I'd buy it again,2023-07-31 22:30:35.886,B0002ORP8E,REVIEWED
A2JPRLFQZV9BSU,4.0,It's okay for mobile studio.,2023-07-29 23:00:32.069,B0002GZZNY,REVIEWED
A1KWBQ9DXSCAMY,5.0,excellent metronome,2023-07-28 18:51:43.9,B0002F745W,REVIEWED
A2A4TCP00KEF3U,4.0,Four Stars,2023-07-27 21:21:02.923,B0002F52O2,REVIEWED
A1JNCTFBIDJO8L,4.0,"CP389 10"" Wood Tambourine",2023-07-31 20:51:07.997,B0002L52C8,REVIEWED
AI926J3XF0MP0,3.0,One Major Glaring Design Flaw to Beware,2023-07-28 19:58:32.247,B0002F7HYA,REVIEWED
A28PLX79QZWY6U,4.0,Good tone,2023-07-27 21:29:09.523,B0002F4YQY,REVIEWED
A23EAEYXV2U20C,5.0,I have found none better!!,2023-07-28 18:42:56.852,B0002F77KO,REVIEWED
A3C2M8KAI0E9UL,5.0,Nice Metronome,2023-07-28 18:51:43.9,B0002F745W,REVIEWED
A23B6SW6OBSVDG,5.0,Great strings,2023-07-29 23:51:07.614,B0002H0PA6,REVIEWED
A2JLSHTST2SP1I,4.0,"Lovely sounds, but frustrating interface",2023-08-02 00:11:40.03,B00077DNNC,REVIEWED
A2F7RUQFDX7E82,5.0,All-Purpose Bag,2023-07-28 18:42:56.852,B0002F77KO,REVIEWED
A3ELPMU2D52K2G,4.0,"Good for beginners, especially if not musically inclined",2023-07-27 21:58:41.431,B0002F59AO,REVIEWED
A1BFMWEWDIHU1L,5.0,Awesome!,2023-08-02 20:48:43.598,B0007SL86K,REVIEWED
AK8JUNXW5REQI,5.0,Five Stars,2023-07-27 21:50:31.672,B0002F59WC,REVIEWED
A1MZDVO22VA8BF,5.0,Durable Stick Bag With Ample Room For Sticks/Mallets/Accessories,2023-07-28 18:42:56.852,B0002F77KO,REVIEWED
ALNIMV4785TAE,5.0,Five Stars,2023-07-27 21:56:03.235,B0002F59AO,REVIEWED
ANGJTELBGJHZ1,1.0,cheap,2023-08-02 23:14:10.318,B0009V458I,REVIEWED
A1GMWTGXW682GB,5.0,Great tones and no low end loss for bass players,2023-08-01 21:36:13.959,B00062IH7A,REVIEWED
A1VCPMT1RRS7K0,5.0,Feel the Thud,2023-07-31 21:56:03.867,B0002MSTDG,REVIEWED
ASIAZKK0QIFQW,5.0,Five Stars,2023-07-29 21:22:51.633,B0002GLDQM,REVIEWED
A38GRF4N18Z7P4,5.0,Pedal Steel Bar,2023-08-02 00:22:08.483,B00079R5SE,REVIEWED
A2YH2EP523FLEI,3.0,It OK,2023-08-02 00:22:08.483,B00079R5SE,REVIEWED
A39P2PXEIWESDF,1.0,Just didn't fit.,2023-07-27 22:19:55.015,B0002F558A,REVIEWED
ADXQEV1U5JAAJ,5.0,Quality strings!,2023-07-31 21:29:22.19,B0002M6B36,REVIEWED
A3T96WM2NJJWJU,3.0,Not for metal but they're neat,2023-08-01 21:04:35.287,B0002Z2D08,REVIEWED
A22B2V1QL99Z85,5.0,Five Stars,2023-07-31 21:29:22.19,B0002M6B36,REVIEWED
A3TULKG2LZ9JR3,3.0,Three Stars,2023-08-02 00:22:08.483,B00079R5SE,REVIEWED
A2UBYVENI5LT9D,5.0,Can't go wrong,2023-08-02 00:22:08.483,B00079R5SE,REVIEWED
A3J4DJ03W3UF8O,5.0,Great peda;,2023-08-01 21:36:13.959,B00062IH7A,REVIEWED
A3CFC884UQ4QZ4,5.0,I recommend them highly,2023-07-31 21:29:22.19,B0002M6B36,REVIEWED
A25FEQQ1OFWFPH,3.0,"One of the 0.010"" strings broke before reaching tune",2023-07-31 21:29:22.19,B0002M6B36,REVIEWED
A328QB0HD3N168,5.0,Five Stars,2023-07-31 22:49:11.835,B0002Q22E4,REVIEWED
ADRAB7F3AI7OL,5.0,Music to my ears,2023-08-01 21:04:35.287,B0002Z2D08,REVIEWED
A1ZDOLT1B0XCAT,1.0,"Piece of Junk, don't waste your $",2023-08-02 00:11:40.015,B000772HNE,REVIEWED
A3KCLU8OLCELG9,1.0,Pretty Much Worthless,2023-07-29 21:22:51.633,B0002GLDQM,REVIEWED
A1DFDXT7TAIX4W,3.0,G D and A strings were good and solid,2023-07-31 22:49:11.835,B0002Q22E4,REVIEWED
AM8Y4M9PGTC0Y,4.0,Works Good,2023-08-02 00:11:40.015,B000772HNE,REVIEWED
A2ZVPFGHV4DFCN,5.0,Five Stars,2023-08-02 00:22:08.483,B00079R5SE,REVIEWED
A3VLDBXKIG9T20,5.0,Great!,2023-07-27 22:10:12.378,B0002F4V30,REVIEWED
AECFS1HQXRMX8,5.0,Five Stars,2023-07-28 19:47:54.037,B0002F7C54,REVIEWED
A1CYOA8RU8XZ5X,3.0,Little disappointed but I'll keep on using martin strings Has this ...,2023-07-31 21:29:22.19,B0002M6B36,REVIEWED
A1IKSHLB7WLX4Z,4.0,Excellent Sticks! But different from RT's older 5A Model,2023-07-28 18:51:43.9,B0002F789E,REVIEWED
A1WLZ51SXESMWD,3.0,Cheaply made,2023-07-29 21:22:51.633,B0002GLDQM,REVIEWED
A1NLD76IL4UTXB,5.0,Five Stars,2023-07-31 21:29:22.19,B0002M6B36,REVIEWED
A1R9X8C80XG0RU,5.0,Five Stars,2023-07-31 22:49:11.851,B0002Q22E4,REVIEWED
A7V9ZBXZRSKMN,5.0,Classic 5A!,2023-07-28 18:51:43.9,B0002F789E,REVIEWED
A136IQFGB01KQB,2.0,Interesting Idea That Doesn't Really Work,2023-07-27 22:10:12.378,B0002F4V30,REVIEWED
A3WOAXP56TNCU,3.0,Stick to plastic or fingers on Bass,2023-08-01 21:01:50.36,B0002Z2D08,REVIEWED
A2VJV416GJB9E8,5.0,fits fine. I don't play,2023-07-27 22:19:55.015,B0002F558A,REVIEWED
A3EMTIHQK4945X,1.0,I've ordered this thing several times and was not smart enough to know 918 is one size bar,2023-08-02 00:22:08.483,B00079R5SE,REVIEWED
A3FZVDVUWZFX4R,4.0,"Like them, don't love them",2023-08-01 21:01:50.36,B0002Z2D08,REVIEWED
A1CXOU4VU5OPGZ,5.0,Ovation,2023-07-31 21:29:22.19,B0002M6B36,REVIEWED
A1XNMH3VR88PX0,3.0,Three Stars,2023-07-28 19:40:43.661,B0002F73XU,REVIEWED
A22ZVYYR72YBPR,5.0,Five Stars,2023-08-02 00:08:15.439,B00076UXDG,REVIEWED
A2XPUAA50EO9DV,1.0,PW makes terrible cables,2023-07-28 22:12:00.893,B0002GMH7G,REVIEWED
A2D3AR23Y6BSAE,5.0,Five Stars,2023-08-02 00:08:15.439,B00076UXDG,REVIEWED
A3JKOM320VSKMX,5.0,"Five stars, Excellent product and excellent seller, very good!!",2023-07-28 19:27:49.878,B0002F7KK6,REVIEWED
A22WCXYWJH3N9P,1.0,Nope,2023-08-02 00:22:08.483,B00079FE4G,REVIEWED
A3NFDEF70VZOF,5.0,Five Stars,2023-08-02 00:05:07.064,B00076ML9A,REVIEWED
A9POISW1RYMGV,5.0,Truly Great Monitors!,2023-08-01 22:06:10.282,B0006BIZ6E,REVIEWED
AMUJILD9MGG3K,4.0,Great Value,2023-08-01 22:06:10.282,B0006BIZ6E,REVIEWED
A7K42S0RG1NRS,5.0,Five Stars,2023-07-29 23:14:55.611,B0002GZ03O,REVIEWED
A3HHEKABMDXOK1,5.0,Mouthpiece Saver,2023-07-28 19:27:49.878,B0002F7KK6,REVIEWED
A21Y1PS7JYXTFL,5.0,Great!!,2023-07-29 23:14:55.611,B0002GZ03O,REVIEWED
A1SBF09ZLCJCSA,3.0,Gets the job done if you don't need much!,2023-08-02 21:38:55.898,B00092HNP4,REVIEWED
A1URNU7TUTZ7TN,3.0,Duallist - Live & Studio,2023-07-30 00:09:08.303,B0002HACDG,REVIEWED
A2CV4ETELWAZ6G,5.0,Very good!!!,2023-07-28 22:30:51.663,B0002GFSJ0,REVIEWED
A1X4NK2W9448ZO,3.0,Three Stars,2023-07-29 23:14:55.611,B0002GZ03O,REVIEWED
A2JQBW793BARX3,5.0,Still haven't broken a thing,2023-07-30 00:09:08.303,B0002HACDG,REVIEWED
A3QRA5HMBYFE5Q,1.0,One Star,2023-07-28 22:12:00.893,B0002GMH7G,REVIEWED
A3SWKETT2FHOJX,5.0,Have used many other brands -- these are the best. Great color,2023-08-02 00:08:15.439,B00076UXDG,REVIEWED
AIHLMT88HXA57,4.0,Four Stars,2023-07-29 23:14:55.611,B0002GZ03O,REVIEWED
A1QYGFEKO48Z9L,5.0,Five Stars,2023-07-29 23:14:55.611,B0002GZ03O,REVIEWED
A37J7VPP80BL1N,5.0,Go for this!,2023-07-28 19:40:43.661,B0002F73XU,REVIEWED
A1Q3T8H6X042O9,5.0,What you see is not always what you get!!!!,2023-08-01 23:27:05.684,B0006ZCZ34,REVIEWED
A3DVBZ9VIN4XY6,5.0,It's a nice guitar!,2023-08-02 22:07:53.174,B0009EW1FO,REVIEWED
AQBGXAYCMSEUF,5.0,Five Stars,2023-08-02 21:28:20.641,B00081P09M,REVIEWED
A2AX3KL9LDO00X,5.0,This was SUCH a cute gift. My daughter started ...,2023-08-02 23:04:58.886,B0009RWT7G,REVIEWED
A3FZF07LDPMYJH,5.0,For those who love to play guitar and travel this is for YOU!!!!!!!,2023-08-01 21:42:13.304,B00064TZYW,REVIEWED
A1IR0HICH5PVC6,4.0,Really helped eliminate my groundloop buzz him in my home ...,2023-08-01 22:59:43.627,B0006SDNP0,REVIEWED
A3G6BRUG74I8J0,4.0,GOOD,2023-07-27 22:22:27.815,B0002F5IOQ,REVIEWED
A38JAD2QDZI8GO,5.0,Sweet playing Gibson,2023-08-01 23:27:05.684,B0006ZCZ34,REVIEWED
A24MKTPYTRU0UO,5.0,Problem Solver,2023-08-02 21:28:20.641,B00081P09M,REVIEWED
A3IZEBYS07HLI,5.0,Left Handed Unavaliable,2023-08-01 23:27:05.684,B0006ZCZ34,REVIEWED
A3O35BFCQA1BXL,5.0,Five Stars,2023-07-27 20:27:03.054,B0002EKBJO,REVIEWED
A1G9MHVOOX36LF,3.0,"Good sound quality, short life span.",2023-07-27 20:42:09.562,B0002F4F4K,REVIEWED
A1TEI6O81VRSJL,5.0,Fantastic multi-purpose mic and extremely clean sound,2023-08-01 21:23:57.153,B00030665K,REVIEWED
A10VPMTCXDZ68X,5.0,By Far My Favorite Harmonica,2023-08-02 00:15:17.237,B000788VQK,REVIEWED
A2ERAHAV5ZXCOG,5.0,Much more comfortable than my default ibanez one,2023-08-02 21:01:57.896,B0007WQZGY,REVIEWED
A2VGUWQIMYX7SU,4.0,Not bad at all.,2023-07-30 00:37:56.489,B0002I9RC2,REVIEWED
A34GRRD0T2DIYD,4.0,My son uses them for bad class. Price was great,2023-07-27 20:27:03.054,B0002EKBJO,REVIEWED
A1IU5YOCCSBLWY,4.0,Will do fine to protect the 3/4 size cello,2023-07-30 00:16:21.435,B0002HLKQO,REVIEWED
A1Y3B5I5SKHLIY,5.0,Great Cello Bag!,2023-07-30 00:16:21.435,B0002HLKQO,REVIEWED
AFQX6L8E34CWX,4.0,Four Stars,2023-08-01 22:59:43.658,B0006SDNP0,REVIEWED
A1NFV81BD1XWWU,5.0,Love this,2023-08-01 21:42:13.304,B00064TZYW,REVIEWED
A10C0QOXS8DF5N,5.0,Outstanding guitar!,2023-08-01 23:27:05.668,B0006ZCZ34,REVIEWED
A3R3KR5LP0OERQ,4.0,Guitar Cases,2023-07-29 23:22:20.638,B0002GZYLW,REVIEWED
A1YPYU647P1FA2,5.0,"Finally a ""no issues"" Gibson!!!",2023-08-01 23:27:05.668,B0006ZCZ34,REVIEWED
A3JDXN2D2927R5,5.0,Five Stars,2023-07-30 00:37:56.489,B0002I9RC2,REVIEWED
AULWWORYQCV8Z,5.0,Five Stars,2023-07-30 00:30:44.324,B0002I6KQI,REVIEWED
AYUNIV1APO9R4,5.0,Five Stars,2023-08-02 21:01:57.896,B0007WQZGY,REVIEWED
AM8M5BAQRIXY5,5.0,DIGITECH GNX4 A GREAT GUITAR WORKSTATION,2023-07-29 23:47:30.591,B0002GYYTK,REVIEWED
A2QEXLL3NUWHZC,3.0,Good end on them but I should have read other ...,2023-07-27 20:27:03.054,B0002EKBJO,REVIEWED
A3ENCEVRRTFQL1,4.0,Nice strap,2023-08-02 21:01:57.896,B0007WQZGY,REVIEWED
A3L4VA6KSMRJCX,5.0,Five Stars,2023-07-30 00:37:56.489,B0002I9RC2,REVIEWED
A2K9B1FW9X4XKC,5.0,Another Hohner Owner,2023-08-02 00:15:17.237,B000788VQK,REVIEWED
A3OH9JQTW5R3R2,3.0,Great small monitors with a couple issues that aren't the end of the world,2023-07-27 20:42:09.562,B0002F4F4K,REVIEWED
A3EJJOGT3E8HYA,5.0,Whirlwind cables are excellent,2023-07-30 00:37:56.489,B0002I9RC2,REVIEWED
A2A6DSI13W0TJ3,5.0,Best Pedal I have ever owned!,2023-07-29 23:47:30.591,B0002GYYTK,REVIEWED
A1W9V38JIERNU1,5.0,Worth buying,2023-08-02 22:55:28.041,B0009PV46K,REVIEWED
A28QJ6EX17EMVK,5.0,Five Stars,2023-07-29 22:26:28.794,B0002GZXYK,REVIEWED
A2U03BTL0KUF8L,5.0,Five Stars,2023-07-29 23:33:07.695,B0002GZIU4,REVIEWED
A2HX7XQPT2H07H,5.0,Amazing Mic,2023-08-01 22:02:45.575,B0006AZN4W,REVIEWED
A20SS7QTN0ZCO8,5.0,The reeds are great. Of course you'll more than likely have to ...,2023-07-29 23:58:19.597,B0002H0S7Q,REVIEWED
A2101LYIVVQSWU,1.0,The threading didn't fit into a standard Fender Iron tremolo ...,2023-07-31 20:20:35.746,B0002KZG0M,REVIEWED
A13HPY9U5KQEFX,4.0,my daughters favorite wood reeds,2023-07-28 21:03:25.602,B0002GFMLY,REVIEWED
AGA4NFCUUYX8N,5.0,Almost Perfect,2023-07-30 00:44:58.14,B0002IHFQM,REVIEWED
A2N6SG8QTEQYVX,5.0,Five Stars,2023-08-01 22:02:45.575,B0006AZN4W,REVIEWED
A9XLYFN9F2MHX,5.0,Versatile stand,2023-07-30 00:44:58.14,B0002IHFQM,REVIEWED
A3D5Q1JYG6YX5Y,5.0,I recommend this mic to anyone doing,2023-08-01 22:02:45.575,B0006AZN4W,REVIEWED
A38HB1UZLRNRPB,5.0,Great hardware,2023-07-30 00:44:58.14,B0002IHFQM,REVIEWED
A1ATWCLAI3X5S3,5.0,Comfortable and adjustable.,2023-07-27 21:53:37.247,B0002F4VFS,REVIEWED
A398Z18YUI601C,5.0,Baby loves it!,2023-07-31 21:35:36.005,B0002MIJZE,REVIEWED
A14KZ3JX0LJWRP,5.0,AWESOME!!!!!,2023-08-02 20:59:21.193,B0007WDRQA,REVIEWED
A1T9CBVBZ7D9AG,5.0,Super Violin,2023-08-02 20:59:21.193,B0007WDRQA,REVIEWED
A2U44EVH8P9OII,4.0,Works fine for me,2023-07-29 23:22:20.638,B0002H0S5I,REVIEWED
A1Y2G68UVM8EGD,5.0,Five Stars,2023-07-29 23:22:20.638,B0002H0S5I,REVIEWED
A1Y051LA4M36OB,4.0,Excellent for the money,2023-07-27 22:59:11.153,B0002F6MQO,REVIEWED
A5F2N7DRWVI6U,3.0,i don't know what to say,2023-08-02 20:59:21.193,B0007WDRQA,REVIEWED
A3E23TA6WHTBJV,5.0,Affordable way to recover a broken harmonica,2023-07-29 23:58:19.597,B0002H0S7Q,REVIEWED
A1OG6H6G95MFKF,5.0,Five Stars,2023-07-31 21:35:36.005,B0002MIJZE,REVIEWED
ADJ5VP3GT3UCU,5.0,Five Stars,2023-08-01 22:02:45.575,B0006AZN4W,REVIEWED
A2RS0UJQWQPINZ,5.0,Scary Good!!,2023-07-27 22:30:44.187,B0002F5EPO,REVIEWED
A1VFHAQSRT5S0D,5.0,perfect,2023-07-29 23:33:07.695,B0002GZIU4,REVIEWED
A1D041Y1TXBV2X,5.0,Quality!,2023-07-31 20:20:35.746,B0002KZG0M,REVIEWED
A3JEN603VE9FLH,5.0,Five Stars,2023-07-27 22:30:44.187,B0002F5EPO,REVIEWED
A3EQNAVEUFQIZT,5.0,Alesis HD24 hard drive caddy,2023-07-28 22:04:38.756,B0002GNSSI,REVIEWED
AVF06892OWGJU,4.0,To repair a worn out harp.,2023-07-29 23:58:19.597,B0002H0S7Q,REVIEWED
A2L553F7HPPYT9,5.0,Safe rattle/shaker with a good sound,2023-07-31 21:35:36.005,B0002MIJZE,REVIEWED
A2VAV1J19K8BGV,2.0,poor craftsmanship,2023-07-29 23:22:20.638,B0002H0S5I,REVIEWED
A2Y2C3J4X152QT,5.0,Five Stars,2023-07-31 21:52:23.642,B0002MSPFI,REVIEWED
A17ME9FKIKNRCI,5.0,Five Stars,2023-07-31 21:52:23.642,B0002MSPFI,REVIEWED
AVHZNH3L4V5SL,5.0,Very sturdy,2023-07-29 23:22:20.638,B0002H0S5I,REVIEWED
AZM0KCHJRV7P5,3.0,Didn't exactly match 2000 MIM arm,2023-07-31 20:20:35.746,B0002KZG0M,REVIEWED
A2FHTXLKY1XJDB,4.0,"A welcome change from push-up trusses, but...",2023-07-29 21:22:51.633,B0002GU4VM,REVIEWED
A3NOPGSU8320EO,5.0,Perfect First Rattle!,2023-07-31 21:35:36.005,B0002MIJZE,REVIEWED
AZIO9T8RU6VWX,5.0,Classic Midi Sound Card,2023-07-31 22:49:11.835,B0002PZBLG,REVIEWED
A18J1SV7PD11MR,5.0,Large Improvement,2023-07-27 21:42:11.753,B0002F4Y96,REVIEWED
A28B7T6LJO9H32,5.0,Five Stars,2023-07-29 21:47:53.443,B0002GWRIK,REVIEWED
A1SZZPNZAM6Q4C,5.0,worth the price.,2023-08-02 21:33:22.888,B0008FHPFK,REVIEWED
A25EL1VLN3QZ7I,5.0,Five Stars,2023-08-02 21:33:22.888,B0008FHPFK,REVIEWED
A1LCPQ9KSNGIRD,4.0,Four Stars,2023-07-29 23:25:54.785,B0002H0SWQ,REVIEWED
A16N9OVV4BSQOS,4.0,so far so good,2023-08-02 00:22:08.498,B00079YFG4,REVIEWED
A1B3UBYY6M6A08,5.0,Must buy!,2023-07-29 21:47:53.443,B0002GWRIK,REVIEWED
AY2EQRF810O0Y,5.0,Five Stars,2023-07-31 22:33:40.886,B0002OPGDK,REVIEWED
A2FRDHP56MDEB2,5.0,Great Musical Instrument,2023-08-02 00:25:28.062,B00079YFG4,REVIEWED
AM0LBDZHMC3L2,3.0,not real happy with it,2023-07-31 20:31:11.115,B0002L03S6,REVIEWED
A1QHGIEG8HC2MP,3.0,One drawback,2023-07-27 21:07:52.696,B0002F4TQO,REVIEWED
ARZBLALXNA7MY,5.0,Five Stars,2023-07-27 21:42:11.753,B0002F4Y96,REVIEWED
AJRVQDUFNGY4Q,1.0,"Had to use it because of a deadline, but ...",2023-07-31 22:33:40.886,B0002OPGDK,REVIEWED
A5JJSC0HTJV20,5.0,Which I was glad to find,2023-07-31 22:33:40.886,B0002OPGDK,REVIEWED
A2CF8DQFSSWQ0,4.0,Looks great. May have fitting issues.,2023-07-31 20:14:55.421,B0002KZEQS,REVIEWED
A1WM1CO8YDGYGV,5.0,"Great Music Stand Light! Best for the money , too!",2023-07-31 21:32:18.943,B0002M6N5W,REVIEWED
A2VLHW3MLXVO51,5.0,Great sound!,2023-07-28 22:23:22.581,B0002GNYU0,REVIEWED
ASEQQBOYJ7MLA,1.0,Didn't work.  Maybe for the purpose intended?,2023-07-27 21:07:52.696,B0002F4TQO,REVIEWED
